Curated	Known	Ascertainment	GeneID	HGNC	EntrezID	CytoBand	ExACpLI	LOEUFbin	Arisk	ForecASD	ASDdnSignif	ASDNDDdnSignif	SFARICategory	SFARIScore	DDDCategory	DDDAllelic	DDDMutCons	DDDOrgan	dnLoFCase	dnLoFMegaCase	dnDmisCase	dnLoFControl	dnDmisControl	pAllEnrichMeta	pMisCombMeta	pDenovoWESTMeta	Filter	Par	Trans	NonTrans	TransUnaff	NonTransUnaff	TDTStat	pTDT	AllCase	AllCaseRate	NRCase	NRCaseRate	NREuroCase	NREuroCaseRate	NRControl	NRControlRate	NREuroControl	NREuroControlRate	pPCC	FullCase	FullCaseInherit	FullCaseRate	UnrelCase	UnrelCaseInherit	UnrelCaseRate	gnomADexome	gnomADexomeRate	gnomADexomepCC	gnomADexomepTDTCC	gnomADexomepTDTCCdnWEST	gnomADexomepMegaCC	gnomADexomeNonNeuro	gnomADexomeNonNeuroRate	gnomADexomeNonNeuropCC	gnomADexomeNonNeuropTDTCC	gnomADexomeNonNeuropTDTCCdnWEST	gnomADexomeNonNeuropMegaCC	gnomADexomeNonNeuroEuro	gnomADexomeNonNeuroEuroRate	gnomADexomeNonNeuroEuropCC	gnomADexomeNonNeuroEuropTDTCC	gnomADexomeNonNeuroEuropTDTCCdnWEST	gnomADexomeNonNeuroEuropMegaCC	gnomADgenome	gnomADgenomeRate	gnomADgenomepCC	gnomADgenomepTDTCC	gnomADgenomepTDTCCdnWEST	gnomADgenomepMegaCC	gnomADgenomeNonNeuro	gnomADgenomeNonNeuroRate	gnomADgenomeNonNeuropCC	gnomADgenomeNonNeuropTDTCC	gnomADgenomeNonNeuropTDTCCdnWEST	gnomADgenomeNonNeuropMegaCC	gnomADgenomeNonNeuroEuro	gnomADgenomeNonNeuroEuroRate	gnomADgenomeNonNeuroEuropCC	gnomADgenomeNonNeuroEuropTDTCC	gnomADgenomeNonNeuroEuropTDTCCdnWEST	gnomADgenomeNonNeuroEuropMegaCC	TopMed	TopMedRate	TopMedpCC	TopMedpTDTCC	TopMedpTDTCCdnWEST	TopMedpMegaCC
.	x	Denovo	ENSG00000075043	KCNQ2	3785	20q13.33	0.99935609863785	0	0.220945346547973	0.884	.	x	Rare Single Gene Mutation, Syndromic, Genetic Association	2	confirmed	monoallelic	loss of function	Musculature,Brain/Cognition	3	1	2	0	0	1.41E-03	0.21	1.41E-03	RareLoFpExt0.1	1	2	2	0	0	0	0.69	2	0.11	2	0.13	1	0.09	0	0.00	0	0.00	0.2788888	5	2	0.14	3	0	0.09	5	0.04	0.22	0.44	9.61E-03	0.26	4	0.04	0.22	0.44	9.69E-03	0.27	3	0.07	0.63	0.80	0.02	.	4	0.05	0.26	0.49	0.01	0.33	4	0.06	0.31	0.54	0.01	0.38	3	0.09	0.68	0.83	0.02	.	4	0.03	0.12	0.29	5.98E-03	0.13
.	x	Denovo	ENSG00000075043	KCNQ2	3785	20q13.33	0.99935609863785	0	0.220945346547973	0.884	.	x	Rare Single Gene Mutation, Syndromic, Genetic Association	2	confirmed	monoallelic	loss of function	Musculature,Brain/Cognition	3	1	2	0	0	1.41E-03	0.21	1.41E-03	URLoFpExt0.1	1	2	2	0	0	0	0.69	2	0.11	2	0.13	1	0.09	0	0.00	0	0.00	0.2788888	5	2	0.14	3	0	0.09	5	0.04	0.22	0.44	9.61E-03	0.26	4	0.04	0.22	0.44	9.69E-03	0.27	3	0.07	0.63	0.80	0.02	.	4	0.05	0.26	0.49	0.01	0.33	4	0.06	0.31	0.54	0.01	0.38	3	0.09	0.68	0.83	0.02	.	4	0.03	0.12	0.29	5.98E-03	0.13
.	.	Denovo	ENSG00000148357	HMCN2	256158	9q34.11	.	5	0.0608941645089499	0	.	.	.	.	.	.	.	.	1	0	2	0	0	1.67E-03	0.01	1.67E-03	AllLoFpExt0.1	38	21	22	10	10	-0.152498570332605	0.62	20	1.14	17	1.08	10	0.91	16	1.13	12	1.12	0.627617	41	19	1.15	37	18	1.16	70	0.56	0.74	0.81	0.03	0.66	60	0.58	0.78	0.83	0.03	0.72	24	0.54	0.82	0.85	0.03	.	97	1.27	0.78	0.83	0.03	0.73	91	1.35	0.84	0.86	0.03	0.82	39	1.22	0.84	0.86	0.03	.	164	1.24	0.75	0.82	0.03	0.68
.	.	Denovo	ENSG00000148357	HMCN2	256158	9q34.11	.	5	0.0608941645089499	0	.	.	.	.	.	.	.	.	1	0	2	0	0	1.67E-03	0.01	1.67E-03	RareLoFpExt0.1	24	13	14	8	8	-0.192450089729875	0.65	15	0.85	13	0.82	7	0.63	11	0.78	7	0.65	0.5298619	28	11	0.79	25	10	0.78	41	0.33	0.40	0.61	0.02	0.43	40	0.38	0.60	0.76	0.02	0.68	15	0.33	0.71	0.82	0.03	.	77	1.01	0.80	0.86	0.03	0.90	71	1.05	0.83	0.87	0.03	0.92	26	0.81	0.78	0.85	0.03	.	129	0.97	0.76	0.84	0.03	0.87
.	.	Denovo	ENSG00000148357	HMCN2	256158	9q34.11	.	5	0.0608941645089499	0	.	.	.	.	.	.	.	.	1	0	2	0	0	1.67E-03	0.01	1.67E-03	URLoFpExt0.1	19	12	10	7	6	0.426401432711221	0.42	14	0.80	12	0.76	7	0.63	7	0.50	4	0.37	0.2516003	26	10	0.73	23	9	0.72	39	0.31	0.44	0.50	0.01	0.48	38	0.37	0.63	0.62	0.02	0.72	20	0.45	0.89	0.74	0.02	.	48	0.63	0.33	0.42	0.01	0.35	45	0.67	0.40	0.47	0.01	0.44	17	0.53	0.42	0.49	0.01	.	105	0.79	0.61	0.60	0.02	0.71
.	.	Denovo	ENSG00000188827	SLX4	84464	16p13.3	8.90319772055342e-08	4	0.168980812922873	0.058	.	.	.	.	confirmed	biallelic	loss of function	Bone Marrow/Immune,Skeleton,Brain/Cognition	0	0	1	0	0	0.14	8.78E-04	8.78E-04	AllLoFpExt0.1	41	22	24	5	4	-0.294883912309794	0.67	24	1.37	23	1.45	17	1.54	14	0.99	7	0.65	0.1648946	46	22	1.29	43	20	1.34	170	1.35	0.45	0.66	0.39	0.60	140	1.35	0.44	0.66	0.38	0.59	65	1.45	0.49	0.70	0.41	.	94	1.23	0.28	0.50	0.29	0.36	82	1.22	0.26	0.48	0.28	0.33	44	1.38	0.40	0.62	0.36	.	160	1.21	0.23	0.45	0.27	0.30
.	.	Denovo	ENSG00000188827	SLX4	84464	16p13.3	8.90319772055342e-08	4	0.168980812922873	0.058	.	.	.	.	confirmed	biallelic	loss of function	Bone Marrow/Immune,Skeleton,Brain/Cognition	0	0	1	0	0	0.14	8.78E-04	8.78E-04	RareLoFpExt0.1	41	22	24	5	4	-0.294883912309794	0.67	24	1.37	23	1.45	17	1.54	14	0.99	7	0.65	0.1648946	46	22	1.29	43	20	1.34	170	1.35	0.45	0.66	0.39	0.60	140	1.35	0.44	0.66	0.38	0.59	65	1.45	0.49	0.70	0.41	.	94	1.23	0.28	0.50	0.29	0.36	82	1.22	0.26	0.48	0.28	0.33	44	1.38	0.40	0.62	0.36	.	160	1.21	0.23	0.45	0.27	0.30
.	.	Denovo	ENSG00000188827	SLX4	84464	16p13.3	8.90319772055342e-08	4	0.168980812922873	0.058	.	.	.	.	confirmed	biallelic	loss of function	Bone Marrow/Immune,Skeleton,Brain/Cognition	0	0	1	0	0	0.14	8.78E-04	8.78E-04	URLoFpExt0.1	41	22	24	5	4	-0.294883912309794	0.67	24	1.37	23	1.45	17	1.54	14	0.99	7	0.65	0.1648946	46	22	1.29	43	20	1.34	170	1.35	0.45	0.66	0.39	0.60	140	1.35	0.44	0.66	0.38	0.59	65	1.45	0.49	0.70	0.41	.	94	1.23	0.28	0.50	0.29	0.36	82	1.22	0.26	0.48	0.28	0.33	44	1.38	0.40	0.62	0.36	.	160	1.21	0.23	0.45	0.27	0.30
.	.	Denovo	ENSG00000064419	TNPO3	23534	7q32.1	0.00138920147813071	2	0.296595110547112	0.860759493670886	.	.	.	.	.	.	.	.	3	3	4	1	0	5.53E-06	2.76E-03	5.53E-06	AllLoFpExt0.1	10	5	6	2	2	-0.301511344577764	0.73	7	0.40	6	0.38	2	0.18	4	0.28	3	0.28	0.4477441	15	5	0.42	13	4	0.41	47	0.37	0.55	0.77	2.20E-04	0.45	39	0.37	0.56	0.77	2.22E-04	0.46	18	0.40	0.93	0.94	3.43E-04	.	22	0.29	0.34	0.59	1.44E-04	0.20	17	0.25	0.25	0.50	1.13E-04	0.13	8	0.25	0.76	0.88	2.91E-04	.	39	0.29	0.34	0.59	1.43E-04	0.19
.	.	Denovo	ENSG00000064419	TNPO3	23534	7q32.1	0.00138920147813071	2	0.296595110547112	0.860759493670886	.	.	.	.	.	.	.	.	3	3	4	1	0	5.53E-06	2.76E-03	5.53E-06	RareLoFpExt0.1	10	5	6	2	2	-0.301511344577764	0.73	7	0.40	6	0.38	2	0.18	4	0.28	3	0.28	0.4477441	15	5	0.42	13	4	0.41	47	0.37	0.55	0.77	2.20E-04	0.45	39	0.37	0.56	0.77	2.22E-04	0.46	18	0.40	0.93	0.94	3.43E-04	.	22	0.29	0.34	0.59	1.44E-04	0.20	17	0.25	0.25	0.50	1.13E-04	0.13	8	0.25	0.76	0.88	2.91E-04	.	39	0.29	0.34	0.59	1.43E-04	0.19
.	.	Denovo	ENSG00000064419	TNPO3	23534	7q32.1	0.00138920147813071	2	0.296595110547112	0.860759493670886	.	.	.	.	.	.	.	.	3	3	4	1	0	5.53E-06	2.76E-03	5.53E-06	URLoFpExt0.1	10	5	6	2	2	-0.301511344577764	0.73	7	0.40	6	0.38	2	0.18	4	0.28	3	0.28	0.4477441	15	5	0.42	13	4	0.41	47	0.37	0.55	0.77	2.20E-04	0.45	39	0.37	0.56	0.77	2.22E-04	0.46	19	0.42	0.94	0.94	3.47E-04	.	22	0.29	0.34	0.59	1.44E-04	0.20	17	0.25	0.25	0.50	1.13E-04	0.13	8	0.25	0.76	0.88	2.91E-04	.	39	0.29	0.34	0.59	1.43E-04	0.19
.	.	Denovo	ENSG00000165185	KIAA1958	158405	9q32	0.0490021397440159	3	0.258826916484667	0.022	.	.	.	.	.	.	.	.	2	1	0	0	0	1.80E-03	0.12	1.80E-03	AllLoFpExt0.1	8	4	5	2	3	-0.333333333333333	0.75	3	0.17	2	0.13	2	0.18	5	0.35	3	0.28	0.9539644	8	4	0.22	6	3	0.19	27	0.21	0.90	0.94	0.04	0.80	25	0.24	0.93	0.95	0.04	0.87	8	0.18	0.69	0.86	0.03	.	13	0.17	0.76	0.89	0.03	0.51	13	0.19	0.81	0.91	0.03	0.61	6	0.19	0.65	0.84	0.03	.	20	0.15	0.70	0.86	0.03	0.39
.	.	Denovo	ENSG00000165185	KIAA1958	158405	9q32	0.0490021397440159	3	0.258826916484667	0.022	.	.	.	.	.	.	.	.	2	1	0	0	0	1.80E-03	0.12	1.80E-03	RareLoFpExt0.1	8	4	5	2	3	-0.333333333333333	0.75	3	0.17	2	0.13	2	0.18	5	0.35	3	0.28	0.9539644	8	4	0.22	6	3	0.19	27	0.21	0.90	0.94	0.04	0.80	25	0.24	0.93	0.95	0.04	0.87	8	0.18	0.69	0.86	0.03	.	13	0.17	0.76	0.89	0.03	0.51	13	0.19	0.81	0.91	0.03	0.61	6	0.19	0.65	0.84	0.03	.	20	0.15	0.70	0.86	0.03	0.39
.	.	Denovo	ENSG00000165185	KIAA1958	158405	9q32	0.0490021397440159	3	0.258826916484667	0.022	.	.	.	.	.	.	.	.	2	1	0	0	0	1.80E-03	0.12	1.80E-03	URLoFpExt0.1	8	4	5	2	3	-0.333333333333333	0.75	3	0.17	2	0.13	2	0.18	5	0.35	3	0.28	0.9539644	8	4	0.22	6	3	0.19	27	0.21	0.90	0.94	0.04	0.80	25	0.24	0.93	0.95	0.04	0.87	8	0.18	0.69	0.86	0.03	.	13	0.17	0.76	0.89	0.03	0.51	13	0.19	0.81	0.91	0.03	0.61	6	0.19	0.65	0.84	0.03	.	20	0.15	0.70	0.86	0.03	0.39
.	x	Denovo	ENSG00000184156	KCNQ3	3786	8q24.22	0.985604293672352	1	0.317319550228187	0.872	x	x	Rare Single Gene Mutation, Genetic Association	2	confirmed	monoallelic	all missense/in frame		0	0	6	0	0	1.54E-03	7.77E-09	7.77E-09	AllLoFpExt0.1	4	3	4	0	1	-0.377964473009227	0.77	1	0.06	1	0.06	1	0.09	1	0.07	1	0.09	0.7773097	4	3	0.11	3	2	0.09	12	0.10	0.81	0.92	0.03	0.66	10	0.10	0.81	0.92	0.03	0.66	2	0.04	0.51	0.76	0.02	.	8	0.11	0.81	0.92	0.03	0.67	7	0.10	0.81	0.92	0.03	0.67	3	0.09	0.69	0.87	0.03	.	19	0.14	0.89	0.95	0.03	0.83
.	x	Denovo	ENSG00000184156	KCNQ3	3786	8q24.22	0.985604293672352	1	0.317319550228187	0.872	x	x	Rare Single Gene Mutation, Genetic Association	2	confirmed	monoallelic	all missense/in frame		0	0	6	0	0	1.54E-03	7.77E-09	7.77E-09	RareLoFpExt0.1	4	3	4	0	1	-0.377964473009227	0.77	1	0.06	1	0.06	1	0.09	1	0.07	1	0.09	0.7773097	4	3	0.11	3	2	0.09	12	0.10	0.81	0.92	0.03	0.66	10	0.10	0.81	0.92	0.03	0.66	2	0.04	0.51	0.76	0.02	.	8	0.11	0.81	0.92	0.03	0.67	7	0.10	0.81	0.92	0.03	0.67	3	0.09	0.69	0.87	0.03	.	19	0.14	0.89	0.95	0.03	0.83
.	x	Denovo	ENSG00000184156	KCNQ3	3786	8q24.22	0.985604293672352	1	0.317319550228187	0.872	x	x	Rare Single Gene Mutation, Genetic Association	2	confirmed	monoallelic	all missense/in frame		0	0	6	0	0	1.54E-03	7.77E-09	7.77E-09	URLoFpExt0.1	1	1	0	0	0	1	0.50	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	2	1	0.06	2	1	0.06	12	0.10	0.81	0.77	0.02	0.84	10	0.10	0.81	0.77	0.02	0.84	2	0.04	0.51	0.60	0.02	.	8	0.11	0.81	0.77	0.02	0.84	7	0.10	0.81	0.77	0.02	0.84	3	0.09	0.69	0.71	0.02	.	19	0.14	0.89	0.81	0.02	0.93
.	x	Denovo	ENSG00000157388	CACNA1D	776	3p21.1	0.99999999998943	0	0.299320399366595	0.964467005076142	.	.	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	2	probable	biallelic|monoallelic	loss of function|activating	Endocrine/Metabolic,Brain/Cognition	0	0	10	0	0	3.11E-03	3.12E-05	3.12E-05	AllLoFpExt0.1	5	2	3	0	2	-0.447213595499958	0.81	10	0.57	10	0.63	9	0.82	3	0.21	3	0.28	0.06931902	13	2	0.36	13	2	0.41	15	0.12	1.72E-04	1.38E-03	5.33E-05	1.43E-03	13	0.12	3.02E-04	2.28E-03	8.71E-05	2.55E-03	8	0.18	2.09E-03	0.01	4.59E-04	.	13	0.17	2.52E-03	0.01	5.36E-04	0.02	11	0.16	2.37E-03	0.01	5.10E-04	0.02	6	0.19	4.47E-03	0.02	8.71E-04	.	20	0.15	6.40E-04	4.44E-03	1.67E-04	5.48E-03
.	x	Denovo	ENSG00000157388	CACNA1D	776	3p21.1	0.99999999998943	0	0.299320399366595	0.964467005076142	.	.	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	2	probable	biallelic|monoallelic	loss of function|activating	Endocrine/Metabolic,Brain/Cognition	0	0	10	0	0	3.11E-03	3.12E-05	3.12E-05	RareLoFpExt0.1	5	2	3	0	2	-0.447213595499958	0.81	10	0.57	10	0.63	9	0.82	3	0.21	3	0.28	0.06931902	13	2	0.36	13	2	0.41	15	0.12	1.72E-04	1.38E-03	5.33E-05	1.43E-03	13	0.12	3.02E-04	2.28E-03	8.71E-05	2.55E-03	8	0.18	2.09E-03	0.01	4.59E-04	.	13	0.17	2.52E-03	0.01	5.36E-04	0.02	11	0.16	2.37E-03	0.01	5.10E-04	0.02	6	0.19	4.47E-03	0.02	8.71E-04	.	20	0.15	6.40E-04	4.44E-03	1.67E-04	5.48E-03
.	x	Denovo	ENSG00000157388	CACNA1D	776	3p21.1	0.99999999998943	0	0.299320399366595	0.964467005076142	.	.	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	2	probable	biallelic|monoallelic	loss of function|activating	Endocrine/Metabolic,Brain/Cognition	0	0	10	0	0	3.11E-03	3.12E-05	3.12E-05	URLoFpExt0.1	5	2	3	0	2	-0.447213595499958	0.81	10	0.57	10	0.63	9	0.82	3	0.21	3	0.28	0.06931902	13	2	0.36	13	2	0.41	15	0.12	1.72E-04	1.38E-03	5.33E-05	1.43E-03	13	0.12	3.02E-04	2.28E-03	8.71E-05	2.55E-03	8	0.18	2.09E-03	0.01	4.59E-04	.	13	0.17	2.52E-03	0.01	5.36E-04	0.02	11	0.16	2.37E-03	0.01	5.10E-04	0.02	6	0.19	4.47E-03	0.02	8.71E-04	.	20	0.15	6.40E-04	4.44E-03	1.67E-04	5.48E-03
.	.	TDT	ENSG00000138336	TET1	80312	10q21.3	0.9995632776113	0	0.303935575515132	0.0391304347826087	.	.	.	.	.	.	.	.	0	0	0	0	0	1.00	0.17	0.17	AllLoFpExt0.1	4	2	3	0	0	-0.447213595499958	0.81	3	0.17	3	0.19	2	0.18	1	0.07	1	0.09	0.355787	5	2	0.14	5	2	0.16	19	0.15	0.46	0.74	0.92	0.56	14	0.13	0.40	0.69	0.89	0.48	10	0.22	0.72	0.90	0.98	.	9	0.12	0.34	0.63	0.86	0.40	7	0.10	0.29	0.58	0.82	0.34	2	0.06	0.27	0.56	0.81	.	23	0.17	0.53	0.80	0.95	0.66
.	.	TDT	ENSG00000138336	TET1	80312	10q21.3	0.9995632776113	0	0.303935575515132	0.0391304347826087	.	.	.	.	.	.	.	.	0	0	0	0	0	1.00	0.17	0.17	RareLoFpExt0.1	4	2	3	0	0	-0.447213595499958	0.81	3	0.17	3	0.19	2	0.18	1	0.07	1	0.09	0.355787	5	2	0.14	5	2	0.16	19	0.15	0.46	0.74	0.92	0.56	14	0.13	0.40	0.69	0.89	0.48	10	0.22	0.72	0.90	0.98	.	9	0.12	0.34	0.63	0.86	0.40	7	0.10	0.29	0.58	0.82	0.34	2	0.06	0.27	0.56	0.81	.	23	0.17	0.53	0.80	0.95	0.66
.	.	TDT	ENSG00000138336	TET1	80312	10q21.3	0.9995632776113	0	0.303935575515132	0.0391304347826087	.	.	.	.	.	.	.	.	0	0	0	0	0	1.00	0.17	0.17	URLoFpExt0.1	4	2	3	0	0	-0.447213595499958	0.81	3	0.17	3	0.19	2	0.18	1	0.07	1	0.09	0.355787	5	2	0.14	5	2	0.16	19	0.15	0.46	0.74	0.92	0.56	14	0.13	0.40	0.69	0.89	0.48	10	0.22	0.72	0.90	0.98	.	9	0.12	0.34	0.63	0.86	0.40	7	0.10	0.29	0.58	0.82	0.34	2	0.06	0.27	0.56	0.81	.	23	0.17	0.53	0.80	0.95	0.66
.	.	Denovo	ENSG00000170584	NUDCD2	134492	5q34	0.000812082193063064	6	0.113547853754959	0.008	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	1	0	0	6.24E-05	2.94E-03	6.24E-05	AllLoFpExt0.1	13	6	8	2	4	-0.534522483824849	0.79	4	0.23	4	0.25	0	0.00	7	0.50	4	0.37	0.9189955	11	6	0.31	10	5	0.31	46	0.37	0.87	0.94	2.63E-03	0.80	36	0.35	0.84	0.93	2.56E-03	0.75	17	0.38	1.00	0.98	2.96E-03	.	22	0.29	0.65	0.86	2.09E-03	0.45	19	0.28	0.64	0.85	2.05E-03	0.43	9	0.28	1.00	0.98	2.96E-03	.	41	0.31	0.70	0.88	2.21E-03	0.51
.	.	Denovo	ENSG00000170584	NUDCD2	134492	5q34	0.000812082193063064	6	0.113547853754959	0.008	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	1	0	0	6.24E-05	2.94E-03	6.24E-05	RareLoFpExt0.1	13	6	8	2	4	-0.534522483824849	0.79	4	0.23	4	0.25	0	0.00	7	0.50	4	0.37	0.9189955	11	6	0.31	10	5	0.31	46	0.37	0.87	0.94	2.63E-03	0.80	36	0.35	0.84	0.93	2.56E-03	0.75	17	0.38	1.00	0.98	2.96E-03	.	22	0.29	0.65	0.86	2.09E-03	0.45	19	0.28	0.64	0.85	2.05E-03	0.43	9	0.28	1.00	0.98	2.96E-03	.	41	0.31	0.70	0.88	2.21E-03	0.51
.	.	Denovo	ENSG00000170584	NUDCD2	134492	5q34	0.000812082193063064	6	0.113547853754959	0.008	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	1	0	0	6.24E-05	2.94E-03	6.24E-05	URLoFpExt0.1	13	6	8	2	4	-0.534522483824849	0.79	4	0.23	4	0.25	0	0.00	7	0.50	4	0.37	0.9189955	11	6	0.31	10	5	0.31	38	0.30	0.76	0.91	2.36E-03	0.61	29	0.28	0.71	0.88	2.22E-03	0.53	12	0.27	1.00	0.98	2.96E-03	.	21	0.28	0.62	0.84	2.01E-03	0.41	19	0.28	0.64	0.85	2.05E-03	0.43	9	0.28	1.00	0.98	2.96E-03	.	39	0.29	0.66	0.86	2.12E-03	0.46
.	x	Denovo	ENSG00000149571	KIRREL3	84623	11q24.2	0.977505780991965	1	0.256197593343856	0.948	.	.	Rare Single Gene Mutation	2	possible	monoallelic	all missense/in frame	Brain/Cognition	0	0	3	0	0	0.03	2.27E-03	2.27E-03	AllLoFpExt0.1	3	1	2	1	1	-0.577350269189626	0.88	1	0.06	1	0.06	1	0.09	2	0.14	2	0.19	0.8949123	2	1	0.06	2	1	0.06	36	0.29	0.99	0.99	0.30	1.00	31	0.30	0.99	0.99	0.30	1.00	19	0.42	0.99	0.99	0.30	.	15	0.20	0.95	0.99	0.29	0.98	15	0.22	0.97	0.99	0.29	0.99	3	0.09	0.70	0.91	0.24	.	19	0.14	0.90	0.98	0.28	0.94
.	x	Denovo	ENSG00000149571	KIRREL3	84623	11q24.2	0.977505780991965	1	0.256197593343856	0.948	.	.	Rare Single Gene Mutation	2	possible	monoallelic	all missense/in frame	Brain/Cognition	0	0	3	0	0	0.03	2.27E-03	2.27E-03	RareLoFpExt0.1	3	1	2	1	1	-0.577350269189626	0.88	1	0.06	1	0.06	1	0.09	2	0.14	2	0.19	0.8949123	2	1	0.06	2	1	0.06	13	0.10	0.85	0.97	0.27	0.89	10	0.10	0.83	0.96	0.27	0.87	7	0.16	0.87	0.97	0.27	.	15	0.20	0.95	0.99	0.29	0.98	15	0.22	0.97	0.99	0.29	0.99	3	0.09	0.70	0.91	0.24	.	19	0.14	0.90	0.98	0.28	0.94
.	x	Denovo	ENSG00000149571	KIRREL3	84623	11q24.2	0.977505780991965	1	0.256197593343856	0.948	.	.	Rare Single Gene Mutation	2	possible	monoallelic	all missense/in frame	Brain/Cognition	0	0	3	0	0	0.03	2.27E-03	2.27E-03	URLoFpExt0.1	3	1	2	1	1	-0.577350269189626	0.88	1	0.06	1	0.06	1	0.09	2	0.14	2	0.19	0.8949123	2	1	0.06	2	1	0.06	13	0.10	0.85	0.97	0.27	0.89	10	0.10	0.83	0.96	0.27	0.87	7	0.16	0.87	0.97	0.27	.	15	0.20	0.95	0.99	0.29	0.98	15	0.22	0.97	0.99	0.29	0.99	3	0.09	0.70	0.91	0.24	.	19	0.14	0.90	0.98	0.28	0.94
.	.	Denovo	ENSG00000117222	RBBP5	5929	1q32.1	0.995054147429424	0	0.265847975278778	0.642	.	.	.	.	.	.	.	.	0	0	3	0	0	0.01	6.06E-04	6.06E-04	AllLoFpExt0.1	2	1	2	0	0	-0.577350269189626	0.88	0	0.00	0	0.00	0	0.00	1	0.07	1	0.09	1	1	1	0.03	1	1	0.03	2	0.02	1.00	0.99	0.15	0.51	1	0.01	1.00	0.99	0.15	0.43	1	0.02	1.00	0.99	0.15	.	2	0.03	1.00	0.99	0.15	0.64	1	0.01	1.00	0.99	0.15	0.53	1	0.03	1.00	0.99	0.15	.	3	0.02	1.00	0.99	0.15	0.57
.	.	Denovo	ENSG00000117222	RBBP5	5929	1q32.1	0.995054147429424	0	0.265847975278778	0.642	.	.	.	.	.	.	.	.	0	0	3	0	0	0.01	6.06E-04	6.06E-04	RareLoFpExt0.1	2	1	2	0	0	-0.577350269189626	0.88	0	0.00	0	0.00	0	0.00	1	0.07	1	0.09	1	1	1	0.03	1	1	0.03	2	0.02	1.00	0.99	0.15	0.51	1	0.01	1.00	0.99	0.15	0.43	1	0.02	1.00	0.99	0.15	.	2	0.03	1.00	0.99	0.15	0.64	1	0.01	1.00	0.99	0.15	0.53	1	0.03	1.00	0.99	0.15	.	3	0.02	1.00	0.99	0.15	0.57
.	.	Denovo	ENSG00000117222	RBBP5	5929	1q32.1	0.995054147429424	0	0.265847975278778	0.642	.	.	.	.	.	.	.	.	0	0	3	0	0	0.01	6.06E-04	6.06E-04	URLoFpExt0.1	2	1	2	0	0	-0.577350269189626	0.88	0	0.00	0	0.00	0	0.00	1	0.07	1	0.09	1	1	1	0.03	1	1	0.03	2	0.02	1.00	0.99	0.15	0.51	1	0.01	1.00	0.99	0.15	0.43	1	0.02	1.00	0.99	0.15	.	2	0.03	1.00	0.99	0.15	0.64	1	0.01	1.00	0.99	0.15	0.53	1	0.03	1.00	0.99	0.15	.	3	0.02	1.00	0.99	0.15	0.57
.	.	Denovo	ENSG00000137834	SMAD6	4091	15q22.31	6.96558203122398e-06	9	0.0441648403665538	0.06	.	.	.	.	possible	monoallelic	loss of function	Skeleton	3	2	2	2	0	2.95E-04	0.19	2.95E-04	AllLoFpExt0.1	33	15	21	11	8	-1	0.88	15	0.85	14	0.89	12	1.09	16	1.13	11	1.03	0.8043068	32	14	0.90	29	12	0.91	62	0.49	0.57	0.85	7.24E-03	0.54	52	0.50	0.59	0.86	7.43E-03	0.56	18	0.40	0.19	0.47	3.02E-03	.	85	1.12	0.83	0.96	9.70E-03	0.86	81	1.20	0.89	0.97	0.01	0.93	37	1.16	0.63	0.88	7.82E-03	.	150	1.13	0.85	0.96	9.88E-03	0.89
.	.	Denovo	ENSG00000137834	SMAD6	4091	15q22.31	6.96558203122398e-06	9	0.0441648403665538	0.06	.	.	.	.	possible	monoallelic	loss of function	Skeleton	3	2	2	2	0	2.95E-04	0.19	2.95E-04	RareLoFpExt0.1	32	14	21	10	8	-1.18321595661992	0.91	13	0.74	12	0.76	10	0.91	16	1.13	11	1.03	0.8932891	29	14	0.81	26	12	0.81	60	0.48	0.72	0.93	8.90E-03	0.66	50	0.48	0.72	0.93	8.96E-03	0.67	18	0.40	0.36	0.70	5.17E-03	.	83	1.09	0.91	0.98	0.01	0.93	79	1.17	0.95	0.99	0.01	0.96	36	1.13	0.78	0.95	9.50E-03	.	145	1.10	0.92	0.99	0.01	0.94
.	.	Denovo	ENSG00000137834	SMAD6	4091	15q22.31	6.96558203122398e-06	9	0.0441648403665538	0.06	.	.	.	.	possible	monoallelic	loss of function	Skeleton	3	2	2	2	0	2.95E-04	0.19	2.95E-04	URLoFpExt0.1	32	14	21	10	8	-1.18321595661992	0.91	13	0.74	12	0.76	10	0.91	16	1.13	11	1.03	0.8932891	29	14	0.81	26	12	0.81	59	0.47	0.70	0.92	8.71E-03	0.64	49	0.47	0.70	0.93	8.74E-03	0.64	18	0.40	0.36	0.70	5.17E-03	.	83	1.09	0.91	0.98	0.01	0.93	79	1.17	0.95	0.99	0.01	0.96	36	1.13	0.78	0.95	9.50E-03	.	145	1.10	0.92	0.99	0.01	0.94
